"","date","hour","power"
"5180",20170807,5,2.6
"5181",20170807,6,2.55
"5182",20170807,7,2.75
"5183",20170807,8,2.9
"5184",20170807,9,3.35
"5185",20170807,10,3.6
"5186",20170807,11,3.9
"5187",20170807,12,3.9
"5188",20170807,13,4.15
"5189",20170807,14,4.45
"5190",20170807,15,5
"5191",20170807,16,5
"5192",20170807,17,4.4
"5193",20170807,18,3.25
"5194",20170807,19,1.9
"5195",20170807,20,1.25
"5196",20170807,21,1
"5197",20170807,22,2.5
"5198",20170807,23,2.25
"5199",20170808,0,2.5
"5200",20170808,1,2.6
"5201",20170808,2,2
"5202",20170808,3,1.45
"5203",20170808,4,1.6
"5204",20170808,5,0.9
"5205",20170808,6,0
"5206",20170808,7,0.15
"5207",20170808,8,1
"5208",20170808,9,1.2
"5209",20170808,10,3
"5210",20170808,11,4.19230769230769
"5211",20170808,12,4
"5212",20170808,13,4.8695652173913
"5213",20170808,14,4.88461538461539
"5214",20170808,15,4.15
"5215",20170808,16,5
"5216",20170808,17,5
"5217",20170808,18,4.1
"5218",20170808,19,3.6
"5219",20170808,20,2.6
"5220",20170808,21,1.4
"5221",20170808,22,0.6
"5222",20170808,23,0.9
"5223",20170809,0,1
"5224",20170809,1,1
"5225",20170809,2,0.85
"5226",20170809,3,0.75
"5227",20170809,4,0.65
"5228",20170809,5,1.5
"5229",20170809,6,1.4
"5230",20170809,7,1.35
"5231",20170809,8,0.1
"5232",20170809,9,1.04347826086957
"5233",20170809,10,3.3
"5234",20170809,11,4.31428571428571
"5235",20170809,12,3.04347826086957
"5236",20170809,13,1.05
"5237",20170809,14,2.35
"5238",20170809,15,2.05
"5239",20170809,16,3.65
"5240",20170809,17,3.5
"5241",20170809,18,4.25
"5242",20170809,19,3.75
"5243",20170809,20,3.1
"5244",20170809,21,1.55
"5245",20170809,22,1.55
"5246",20170809,23,3.05
"5247",20170810,0,4
"5248",20170810,1,4.5
"5249",20170810,2,3.1
"5250",20170810,3,3
"5251",20170810,4,1.3
"5252",20170810,5,1.7
"5253",20170810,6,3
"5254",20170810,7,3.15
"5255",20170810,8,4.72
"5256",20170810,9,5.21739130434783
"5257",20170810,10,5.79411764705882
"5258",20170810,11,5.43478260869565
"5259",20170810,12,5.75
"5260",20170810,13,5.80952380952381
"5261",20170810,14,5.82978723404255
"5262",20170810,15,5
"5263",20170810,16,5.38095238095238
"5264",20170810,17,5.1
"5265",20170810,18,4.85
"5266",20170810,19,4
"5267",20170810,20,2.65
"5268",20170810,21,0
"5269",20170810,22,0.8
"5270",20170810,23,2.4
"5271",20170811,0,3.65
"5272",20170811,1,4
"5273",20170811,2,3.35
"5274",20170811,3,1.85
"5275",20170811,4,2.25
"5276",20170811,5,1.85
"5277",20170811,6,1.9
"5278",20170811,7,1.1
"5279",20170811,8,0.9
"5280",20170811,9,3.55
"5281",20170811,10,4.25
"5282",20170811,11,5.05
"5283",20170811,12,5.13636363636364
"5284",20170811,13,5.34782608695652
"5285",20170811,14,5.95555555555556
"5286",20170811,15,6.88333333333333
"5287",20170811,16,6.70731707317073
"5288",20170811,17,5.6
"5289",20170811,18,5.25
"5290",20170811,19,4.85
"5291",20170811,20,3.6
"5292",20170811,21,3
"5293",20170811,22,2.1
"5294",20170811,23,1.75
"5295",20170812,0,1.1
"5296",20170812,1,1.9
"5297",20170812,2,2.15
"5298",20170812,3,2.75
"5299",20170812,4,3
"5300",20170812,5,3
"5301",20170812,6,2.85
"5302",20170812,7,3.3
"5303",20170812,8,3.75
"5304",20170812,9,4.4
"5305",20170812,10,5
"5306",20170812,11,5.5
"5307",20170812,12,5.09523809523809
"5308",20170812,13,6.39655172413793
"5309",20170812,14,6.96078431372549
"5310",20170812,15,5.75675675675676
"5311",20170812,16,5.48275862068965
"5312",20170812,17,4.35
"5313",20170812,18,3.2
"5314",20170812,19,1.35
"5315",20170812,20,0.75
"5316",20170812,21,0.6
"5317",20170812,22,1.8
"5318",20170812,23,0.95
"5319",20170813,0,0
"5320",20170813,1,0.65
"5321",20170813,2,1
"5322",20170813,3,1
"5323",20170813,4,0.6
"5324",20170813,5,0
"5325",20170813,6,0
"5326",20170813,7,1.15
"5327",20170813,8,1.8
"5328",20170813,9,2.1
"5329",20170813,10,3.05
"5330",20170813,11,4
"5331",20170813,12,4
"5332",20170813,13,4
"5333",20170813,14,4.66666666666667
"5334",20170813,15,5.25
"5335",20170813,16,5.86486486486486
"5336",20170813,17,6.10869565217391
"5337",20170813,18,7
"5338",20170813,19,5.83333333333333
"5339",20170813,20,3.4
"5340",20170813,21,2.25
"5341",20170813,22,2.3
"5342",20170813,23,0.65
"5343",20170814,0,0.25
"5344",20170814,1,0.85
"5345",20170814,2,0.9
"5346",20170814,3,0
"5347",20170814,4,0
"5348",20170814,5,0
"5349",20170814,6,0.25
"5350",20170814,7,0
"5351",20170814,8,0.1
"5352",20170814,9,1.55
"5353",20170814,10,4
"5354",20170814,11,4
"5355",20170814,12,4.6
"5356",20170814,13,5
"5357",20170814,14,5
"5358",20170814,15,5.53846153846154
"5359",20170814,16,5.89285714285714
"5360",20170814,17,5.9
"5361",20170814,18,4.65
"5362",20170814,19,4.25
"5363",20170814,20,4
"5364",20170814,21,4
"5365",20170814,22,3.75
"5366",20170814,23,3.9
"5367",20170815,0,3
"5368",20170815,1,1.55
"5369",20170815,2,1
"5370",20170815,3,0.65
"5371",20170815,4,0.6
"5372",20170815,5,1
"5373",20170815,6,0.15
"5374",20170815,7,0.25
"5375",20170815,8,1.7
"5376",20170815,9,2
"5377",20170815,10,2.7
"5378",20170815,11,3.75
"5379",20170815,12,4
"5380",20170815,13,4.6
"5381",20170815,14,5.1
"5382",20170815,15,6
"5383",20170815,16,5.38095238095238
"5384",20170815,17,5.65
"5385",20170815,18,5.35
"5386",20170815,19,4.6
"5387",20170815,20,3.1
"5388",20170815,21,2.1
"5389",20170815,22,2.1
"5390",20170815,23,1.65
"5391",20170816,0,1.35
"5392",20170816,1,0.75
"5393",20170816,2,0.1
"5394",20170816,3,0.25
"5395",20170816,4,0.4
"5396",20170816,5,0.35
"5397",20170816,6,1.05
"5398",20170816,7,2
"5399",20170816,8,2
"5400",20170816,9,2.4
"5401",20170816,10,3.15
"5402",20170816,11,4
"5403",20170816,12,4
"5404",20170816,13,4.65
"5405",20170816,14,5
"5406",20170816,15,4.63636363636364
"5407",20170816,16,3.35
"5408",20170816,17,3
"5409",20170816,18,2.1
"5410",20170816,19,1.85
"5411",20170816,20,1
"5412",20170816,21,0.6
"5413",20170816,22,0.9
"5414",20170816,23,0.5
"5415",20170817,0,1
"5416",20170817,1,1.15
"5417",20170817,2,1.1
"5418",20170817,3,1
"5419",20170817,4,1
"5420",20170817,5,1
"5421",20170817,6,1
"5422",20170817,7,1
"5423",20170817,8,0.5
"5424",20170817,9,1.65
"5425",20170817,10,2.5
"5426",20170817,11,3.55
"5427",20170817,12,3.75
"5428",20170817,13,4
"5429",20170817,14,4
"5430",20170817,15,3.35
"5431",20170817,16,3
"5432",20170817,17,2.6
"5433",20170817,18,1.85
"5434",20170817,19,0.75
"5435",20170817,20,1
"5436",20170817,21,0.85
"5437",20170817,22,0
"5438",20170817,23,0.15
"5439",20170818,0,0.5
"5440",20170818,1,0.75
"5441",20170818,2,1.25
"5442",20170818,3,1
"5443",20170818,4,0.85
"5444",20170818,5,0.25
"5445",20170818,6,1.05
"5446",20170818,7,0.85
"5447",20170818,8,1
"5448",20170818,9,2.15
"5449",20170818,10,2
"5450",20170818,11,2.65
"5451",20170818,12,3
"5452",20170818,13,3
"5453",20170818,14,3.9
"5454",20170818,15,4.5
"5455",20170818,16,4.75
"5456",20170818,17,4
"5457",20170818,18,3.2
"5458",20170818,19,1.6
"5459",20170818,20,0.9
"5460",20170818,21,1.1
"5461",20170818,22,2.55
"5462",20170818,23,2.1
"5463",20170819,0,0.45
"5464",20170819,1,0
"5465",20170819,2,0
"5466",20170819,3,1.3
"5467",20170819,4,1.6
"5468",20170819,5,1.4
"5469",20170819,6,1.6
"5470",20170819,7,1
"5471",20170819,8,1.55
"5472",20170819,9,3.90909090909091
"5473",20170819,10,4.35
"5474",20170819,11,5.67567567567568
"5475",20170819,12,6.25
"5476",20170819,13,7.01666666666667
"5477",20170819,14,7.25
"5478",20170819,15,7.86666666666667
"5479",20170819,16,6.74576271186441
"5480",20170819,17,6.36666666666667
"5481",20170819,18,5.475
"5482",20170819,19,2.45
"5483",20170819,20,2
"5484",20170819,21,1.5
"5485",20170819,22,1.6
"5486",20170819,23,1.4
"5487",20170820,0,1.5
"5488",20170820,1,1.1
"5489",20170820,2,1.25
"5490",20170820,3,0.6
"5491",20170820,4,0.65
"5492",20170820,5,1.4
"5493",20170820,6,1.75
"5494",20170820,7,1.25
"5495",20170820,8,2.8
"5496",20170820,9,4.25
"5497",20170820,10,4.78260869565217
"5498",20170820,11,6.25
"5499",20170820,12,7
"5500",20170820,13,7.75
"5501",20170820,14,7
"5502",20170820,15,7.4
"5503",20170820,16,6.30769230769231
"5504",20170820,17,5
"5505",20170820,18,3.15
"5506",20170820,19,0.85
"5507",20170820,20,0.9
"5508",20170820,21,0.75
"5509",20170820,22,1.4
"5510",20170820,23,1.1
"5511",20170821,0,1
"5512",20170821,1,1
"5513",20170821,2,1
"5514",20170821,3,2.89473684210526
"5515",20170821,4,2
"5516",20170821,5,1.7
"5517",20170821,6,1.1
"5518",20170821,7,1.25
"5519",20170821,8,1.4
"5520",20170821,9,3.1304347826087
"5521",20170821,10,4.73076923076923
"5522",20170821,11,5
"5523",20170821,12,5.28571428571429
"5524",20170821,13,5.53846153846154
"5525",20170821,14,6.38333333333333
"5526",20170821,15,6.59259259259259
"5527",20170821,16,5
"5528",20170821,17,3.45
"5529",20170821,18,2.75
"5530",20170821,19,1.6
"5531",20170821,20,2
"5532",20170821,21,1.5
"5533",20170821,22,1.5
"5534",20170821,23,1.35
"5535",20170822,0,1
"5536",20170822,1,1.15
"5537",20170822,2,0.85
"5538",20170822,3,3.08695652173913
"5539",20170822,4,2.52173913043478
"5540",20170822,5,0.65
"5541",20170822,6,1.46153846153846
"5542",20170822,7,3.61666666666667
"5543",20170822,8,6.23333333333333
"5544",20170822,9,4.73333333333333
"5545",20170822,10,4.86666666666667
"5546",20170822,11,6.61666666666667
"5547",20170822,12,7.63333333333333
"5548",20170822,13,6.85
"5549",20170822,14,8.98245614035088
"5550",20170822,15,6.44642857142857
"5551",20170822,16,4.9
"5552",20170822,17,4.04545454545455
"5553",20170822,18,2.01754385964912
"5554",20170822,19,4.65
"5555",20170822,20,5.23333333333333
"5556",20170822,21,5.26666666666667
"5557",20170822,22,6.5
"5558",20170822,23,5.63333333333333
"5559",20170823,0,6.61666666666667
"5560",20170823,1,6.13333333333333
"5561",20170823,2,6.76666666666667
"5562",20170823,3,7.1
"5563",20170823,4,5.86666666666667
"5564",20170823,5,4.36666666666667
"5565",20170823,6,4.25
"5566",20170823,7,4.63333333333333
"5567",20170823,8,6.01666666666667
"5568",20170823,9,5.98333333333333
"5569",20170823,10,4.86666666666667
"5570",20170823,11,4.38333333333333
"5571",20170823,12,5.57692307692308
"5572",20170823,13,5.01694915254237
"5573",20170823,14,4.61666666666667
"5574",20170823,15,6
"5575",20170823,16,5.61666666666667
"5576",20170823,17,5.13333333333333
"5577",20170823,18,4.73333333333333
"5578",20170823,19,4
"5579",20170823,20,4.36666666666667
"5580",20170823,21,4.11666666666667
"5581",20170823,22,4
"5582",20170823,23,3.11666666666667
"5583",20170824,0,2.67647058823529
"5584",20170824,1,3.44230769230769
"5585",20170824,2,4
"5586",20170824,3,3.65
"5587",20170824,4,3.82051282051282
"5588",20170824,5,2.90909090909091
"5589",20170824,6,1.65
"5590",20170824,7,1.45
"5591",20170824,8,1.45
"5592",20170824,9,0.45
"5593",20170824,10,1.15
"5594",20170824,11,1.5
"5595",20170824,12,1.61538461538462
"5596",20170824,13,1.9
"5597",20170824,14,1.35
"5598",20170824,15,2.85
"5599",20170824,16,2.3
"5600",20170824,17,1.5
"5601",20170824,18,2.21739130434783
"5602",20170824,19,1.55
"5603",20170824,20,0.35
"5604",20170824,21,1.25
"5605",20170824,22,1.1
"5606",20170824,23,2
"5607",20170825,0,1.65
"5608",20170825,1,0.75
"5609",20170825,2,1.1
"5610",20170825,3,1.5
"5611",20170825,4,2
"5612",20170825,5,1.35
"5613",20170825,6,0.65
"5614",20170825,7,0.5
"5615",20170825,8,1.85
"5616",20170825,9,3
"5617",20170825,10,3.65
"5618",20170825,11,4.2
"5619",20170825,12,5.05
"5620",20170825,13,6
"5621",20170825,14,6
"5622",20170825,15,6.15686274509804
"5623",20170825,16,5.87719298245614
"5624",20170825,17,5.21739130434783
"5625",20170825,18,3.8
"5626",20170825,19,3.1
"5627",20170825,20,3.4
"5628",20170825,21,2.5
"5629",20170825,22,1.3
"5630",20170825,23,0.75
"5631",20170826,0,1
"5632",20170826,1,1.25
"5633",20170826,2,1
"5634",20170826,3,1
"5635",20170826,4,0.75
"5636",20170826,5,1
"5637",20170826,6,1.5
"5638",20170826,7,1
"5639",20170826,8,0.4
"5640",20170826,9,1.2
"5641",20170826,10,2.5
"5642",20170826,11,1.9
"5643",20170826,12,0.65
"5644",20170826,13,1.2
"5645",20170826,14,1.4
"5646",20170826,15,1.25
"5647",20170826,16,1.5
"5648",20170826,17,1.1
"5649",20170826,18,1.75
"5650",20170826,19,95.1
"5651",20170826,20,75
"5652",20170826,21,0.6
"5653",20170826,22,1.2
"5654",20170826,23,2.8
"5655",20170827,0,0.266666666666667
"5656",20170827,1,0.15
"5657",20170827,2,0.1
"5658",20170827,3,0.65
"5659",20170827,4,0.6
"5660",20170827,5,1.84375
"5661",20170827,6,5.27118644067797
"5662",20170827,7,4.01666666666667
"5663",20170827,8,2.43478260869565
"5664",20170827,9,2.3
"5665",20170827,10,2.55
"5666",20170827,11,2.45
"5667",20170827,12,1.6
"5668",20170827,13,2.35
"5669",20170827,14,3.61666666666667
"5670",20170827,15,3.38333333333333
"5671",20170827,16,3
"5672",20170827,17,2.89473684210526
"5673",20170827,18,2.75510204081633
"5674",20170827,19,3.03846153846154
"5675",20170827,20,2.35
"5676",20170827,21,1.8
"5677",20170827,22,2.2
"5678",20170827,23,3.35
"5679",20170828,0,3.4
"5680",20170828,1,2.75
"5681",20170828,2,2.9
"5682",20170828,3,1.65
"5683",20170828,4,0.15
"5684",20170828,5,0.85
"5685",20170828,6,1.5
"5686",20170828,7,0.85
"5687",20170828,8,1.5
"5688",20170828,9,2.95
"5689",20170828,10,4.6
"5690",20170828,11,5.3953488372093
"5691",20170828,12,6.11666666666667
"5692",20170828,13,7.25
"5693",20170828,14,7.98333333333333
"5694",20170828,15,8.5
"5695",20170828,16,8.63333333333333
"5696",20170828,17,6.81818181818182
"5697",20170828,18,2.30769230769231
"5698",20170828,19,1.9
"5699",20170828,20,1
"5700",20170828,21,0.4
"5701",20170828,22,0.85
"5702",20170828,23,1
"5703",20170829,0,0.15
"5704",20170829,1,0
"5705",20170829,2,0.35
"5706",20170829,3,1
"5707",20170829,4,0.4
"5708",20170829,5,0.7
"5709",20170829,6,1.65
"5710",20170829,7,0.75
"5711",20170829,8,1
"5712",20170829,9,1.2
"5713",20170829,10,2.75
"5714",20170829,11,3.85
"5715",20170829,12,4.1
"5716",20170829,13,4.4
"5717",20170829,14,4.1
"5718",20170829,15,4.15
"5719",20170829,16,3.15
"5720",20170829,17,3.1
"5721",20170829,18,3.25
"5722",20170829,19,3.65
"5723",20170829,20,3
"5724",20170829,21,3
"5725",20170829,22,2.65
"5726",20170829,23,1.4
"5727",20170830,0,0.65
"5728",20170830,1,0.25
"5729",20170830,2,0.85
"5730",20170830,3,1.25
"5731",20170830,4,1.25
"5732",20170830,5,1.25
"5733",20170830,6,1
"5734",20170830,7,0.9
"5735",20170830,8,0.45
"5736",20170830,9,2
"5737",20170830,10,2.1
"5738",20170830,11,2.75
"5739",20170830,12,3.35
"5740",20170830,13,4
"5741",20170830,14,3.5
"5742",20170830,15,3.9
"5743",20170830,16,3.25
"5744",20170830,17,2.8
"5745",20170830,18,0.75
"5746",20170830,19,0.65
"5747",20170830,20,0.25
"5748",20170830,21,0.75
"5749",20170830,22,0.85
"5750",20170830,23,1
"5751",20170831,0,1.15
"5752",20170831,1,1.15
"5753",20170831,2,1
"5754",20170831,3,0.15
"5755",20170831,4,0
"5756",20170831,5,1
"5757",20170831,6,2.1
"5758",20170831,7,2.15
"5759",20170831,8,1.4
"5760",20170831,9,1.1
"5761",20170831,10,2.3
"5762",20170831,11,1.8
"5763",20170831,12,2
"5764",20170831,13,2.5
"5765",20170831,14,1.85
"5766",20170831,15,2.1
"5767",20170831,16,2
"5768",20170831,17,1.15
"5769",20170831,18,0.75
"5770",20170831,19,1.35
"5771",20170831,20,1.05
"5772",20170831,21,0.1
"5773",20170831,22,1
"5774",20170831,23,1.25
"5775",20170901,0,1.1
"5776",20170901,1,1.15
"5777",20170901,2,1.65
"5778",20170901,3,1.85
"5779",20170901,4,1.9
"5780",20170901,5,1.9
"5781",20170901,6,2.95
"5782",20170901,7,1.7
"5783",20170901,8,2.35
"5784",20170901,9,1.95
"5785",20170901,10,1.7
"5786",20170901,11,0.75
"5787",20170901,12,0.45
"5788",20170901,13,1
"5789",20170901,14,1.95
"5790",20170901,15,1
"5791",20170901,16,1.35
"5792",20170901,17,1.35
"5793",20170901,18,0.5
"5794",20170901,19,0.4
"5795",20170901,20,0.2
"5796",20170901,21,0.5
"5797",20170901,22,1.35
"5798",20170901,23,1.1
"5799",20170902,0,1.26666666666667
"5800",20170902,1,1.5
"5801",20170902,2,1.9
"5802",20170902,3,1.35
"5803",20170902,4,1.25
"5804",20170902,5,0.85
"5805",20170902,6,1.72727272727273
"5806",20170902,7,2
"5807",20170902,8,2.25
"5808",20170902,9,1.9
"5809",20170902,10,3.1304347826087
"5810",20170902,11,3.6969696969697
"5811",20170902,12,3.72727272727273
"5812",20170902,13,4.25
"5813",20170902,14,4.75
"5814",20170902,15,4
"5815",20170902,16,4
"5816",20170902,17,4.31914893617021
"5817",20170902,18,3.48275862068966
"5818",20170902,19,3
"5819",20170902,20,2.825
"5820",20170902,21,2.85714285714286
"5821",20170902,22,3.19512195121951
"5822",20170902,23,3
"5823",20170903,0,3.22222222222222
"5824",20170903,1,3.25
"5825",20170903,2,3.61666666666667
"5826",20170903,3,4.5
"5827",20170903,4,4.25
"5828",20170903,5,4.25
"5829",20170903,6,4
"5830",20170903,7,4.26666666666667
"5831",20170903,8,3.76785714285714
"5832",20170903,9,3.34146341463415
"5833",20170903,10,1.82222222222222
"5834",20170903,11,3.51020408163265
"5835",20170903,12,4
"5836",20170903,13,3.63333333333333
"5837",20170903,14,3.58928571428571
"5838",20170903,15,3.72727272727273
"5839",20170903,16,3.80555555555556
"5840",20170903,17,2.65
"5841",20170903,18,2.85
"5842",20170903,19,3
"5843",20170903,20,2.25
"5844",20170903,21,2.65
"5845",20170903,22,2.30769230769231
"5846",20170903,23,2.1
"5847",20170904,0,1.85
"5848",20170904,1,1.25
"5849",20170904,2,0.35
"5850",20170904,3,0.15
"5851",20170904,4,0.75
"5852",20170904,5,0.35
"5853",20170904,6,0.75
"5854",20170904,7,0
"5855",20170904,8,0.9
"5856",20170904,9,1
"5857",20170904,10,1.8
"5858",20170904,11,3
"5859",20170904,12,3.4
"5860",20170904,13,3.75
"5861",20170904,14,4.5
"5862",20170904,15,4.5
"5863",20170904,16,3.85
"5864",20170904,17,3
"5865",20170904,18,3
"5866",20170904,19,2.5
"5867",20170904,20,2.1
"5868",20170904,21,1.6
"5869",20170904,22,2.3
"5870",20170904,23,2.1
"5871",20170905,0,1.6
"5872",20170905,1,1.8
"5873",20170905,2,1
"5874",20170905,3,1
"5875",20170905,4,0.75
"5876",20170905,5,0.85
"5877",20170905,6,0.5
"5878",20170905,7,0.3
"5879",20170905,8,2.65
"5880",20170905,9,3.4
"5881",20170905,10,4.5
"5882",20170905,11,4.4
"5883",20170905,12,5.90909090909091
"5884",20170905,13,7.23333333333333
"5885",20170905,14,8.11666666666667
"5886",20170905,15,8.38333333333333
"5887",20170905,16,7.25
"5888",20170905,17,6.76666666666667
"5889",20170905,18,5.39655172413793
"5890",20170905,19,3.43478260869565
"5891",20170905,20,2.35
"5892",20170905,21,1.1
"5893",20170905,22,0.75
"5894",20170905,23,0.75
"5895",20170906,0,1
"5896",20170906,1,0.75
"5897",20170906,2,1
"5898",20170906,3,1
"5899",20170906,4,0.739130434782609
"5900",20170906,5,1.4
"5901",20170906,6,1.9
"5902",20170906,7,1.6
"5903",20170906,8,1
"5904",20170906,9,1.4
"5905",20170906,10,3
"5906",20170906,11,3.98333333333333
"5907",20170906,12,5.28333333333333
"5908",20170906,13,6.61666666666667
"5909",20170906,14,6.88333333333333
"5910",20170906,15,7
"5911",20170906,16,5.36666666666667
"5912",20170906,17,5.36666666666667
"5913",20170906,18,4.61666666666667
"5914",20170906,19,4.88333333333333
"5915",20170906,20,3.30769230769231
"5916",20170906,21,2.14814814814815
"5917",20170906,22,2.11764705882353
"5918",20170906,23,4.48333333333333
"5919",20170907,0,6
"5920",20170907,1,6.5
"5921",20170907,2,6.61666666666667
"5922",20170907,3,5.76666666666667
"5923",20170907,4,4.63636363636364
"5924",20170907,5,4.55555555555556
"5925",20170907,6,3.5
"5926",20170907,7,4.13333333333333
"5927",20170907,8,4.36666666666667
"5928",20170907,9,4
"5929",20170907,10,4.63333333333333
"5930",20170907,11,4.36666666666667
"5931",20170907,12,4.09677419354839
"5932",20170907,13,3.75
"5933",20170907,14,3.6
"5934",20170907,15,3
"5935",20170907,16,2.85
"5936",20170907,17,2
"5937",20170907,18,2
"5938",20170907,19,2.6
"5939",20170907,20,1.25
"5940",20170907,21,2.75
"5941",20170907,22,1.55
"5942",20170907,23,0.4
"5943",20170908,0,1.25
"5944",20170908,1,0.75
"5945",20170908,2,0.85
"5946",20170908,3,0
"5947",20170908,4,0.65
"5948",20170908,5,1
"5949",20170908,6,1
"5950",20170908,7,1.25
"5951",20170908,8,0.8
"5952",20170908,9,1.75
"5953",20170908,10,1.6
"5954",20170908,11,2.15
"5955",20170908,12,3.4
"5956",20170908,13,3.35
"5957",20170908,14,3
"5958",20170908,15,3.6
"5959",20170908,16,3.1
"5960",20170908,17,3.25
"5961",20170908,18,2.35
"5962",20170908,19,2
"5963",20170908,20,1.75
"5964",20170908,21,1.35
"5965",20170908,22,0.6
"5966",20170908,23,0.9
"5967",20170909,0,0.85
"5968",20170909,1,0
"5969",20170909,2,0.65
"5970",20170909,3,0.85
"5971",20170909,4,0.15
"5972",20170909,5,0.75
"5973",20170909,6,1
"5974",20170909,7,1
"5975",20170909,8,1.4
"5976",20170909,9,2
"5977",20170909,10,1.85
"5978",20170909,11,2
"5979",20170909,12,3
"5980",20170909,13,3.15
"5981",20170909,14,3.1
"5982",20170909,15,2.7
"5983",20170909,16,2.35
"5984",20170909,17,1.85
"5985",20170909,18,1.5
"5986",20170909,19,0.7
"5987",20170909,20,0.75
"5988",20170909,21,1
"5989",20170909,22,1
"5990",20170909,23,0.85
"5991",20170910,0,0.65
"5992",20170910,1,1
"5993",20170910,2,0.1
"5994",20170910,3,0.5
"5995",20170910,4,0.25
"5996",20170910,5,0
"5997",20170910,6,0.15
"5998",20170910,7,0.6
"5999",20170910,8,0.8
"6000",20170910,9,2
"6001",20170910,10,3.7
"6002",20170910,11,4.75
"6003",20170910,12,5.21739130434783
"6004",20170910,13,5.45454545454545
"6005",20170910,14,6.25
"6006",20170910,15,5.95
"6007",20170910,16,5.54838709677419
"6008",20170910,17,5.05
"6009",20170910,18,2.45
"6010",20170910,19,1
